asset_id,component,subsystem,fleet,install_date,failure_date,operating_hours,censored,failure_mode,environment,operator,maintenance_type,cost,downtime_hours
KomatsuPC930-4389,Radiador,Arrefecimento,Komatsu PC930,2022-11-21,2022-11-22,682.4,False,Corrosão,Porto D,Operador_23,preventiva,2686.4732639047807,8.605809830002688
CAT789-4228,Radiador,Arrefecimento,CAT 789,2023-03-31,2023-04-18,10544.6,False,Corrosão,Mina A,Operador_21,preventiva,3075.759160996191,15.44878526505804
CAT777-4908,Radiador,Arrefecimento,CAT 777,2024-02-06,,1758.8,True,,Mina A,Operador_14,,,
CAT789-5740,Radiador,Arrefecimento,CAT 789,2024-04-24,,1935.0,True,,Mina A,Operador_02,,,
VolvoEC750-3139,Radiador,Arrefecimento,Volvo EC750,2023-02-03,2023-02-11,4547.0,False,Entupimento,Pedreira C,Operador_04,preditiva,3337.4456665767957,12.110798778818472
CAT777-7919,Radiador,Arrefecimento,CAT 777,2025-01-26,,605.9,True,,Porto D,Operador_04,,,
KomatsuPC930-3458,Radiador,Arrefecimento,Komatsu PC930,2024-10-22,2024-11-06,9176.5,False,Corrosão,Mina A,Operador_21,preventiva,2554.321439344606,7.46179003385935
CAT789-2276,Radiador,Arrefecimento,CAT 789,2023-09-21,2023-09-28,4255.0,False,Entupimento,Mina A,Operador_08,preditiva,3613.9794095180932,22.98974696412941
CAT785-8404,Radiador,Arrefecimento,CAT 785,2024-01-31,2024-02-08,4326.2,False,Entupimento,Porto D,Operador_22,preventiva,3396.9413631155103,17.33131563121568
KomatsuPC930-1186,Radiador,,Komatsu PC930,2024-04-28,2024-05-01,1521.1,False,Vazamento,Mina B,Operador_04,preditiva,2241.793620492566,10.490616154975019
CAT777-6535,Radiador,Arrefecimento,CAT 777,2024-02-11,2024-02-24,7290.9,False,Corrosão,Pedreira C,Operador_22,corretiva,3601.4952997599544,7.015063099238882
CAT777-9442,Radiador,Arrefecimento,CAT 777,2024-12-02,2024-12-08,3375.0,False,Entupimento,Mina A,Operador_25,preditiva,3471.0656279037985,2.636859505044085
VolvoEC750-9570,Radiador,Arrefecimento,Volvo EC750,2025-04-11,2025-04-13,1029.5,False,Vazamento,Porto D,Operador_22,preditiva,3137.966233930195,5.270397949656294
CAT789-1824,Radiador,Arrefecimento,CAT 789,2022-12-20,2023-01-01,7037.4,False,Entupimento,Mina B,Operador_03,preventiva,2861.8644270432424,14.606768472926086
VolvoEC750-8751,Radiador,Arrefecimento,Volvo EC750,2023-10-10,,4471.9,True,,Porto D,Operador_11,,,
CAT789-9973,Radiador,Arrefecimento,CAT 789,2022-11-19,2022-11-22,1635.0,False,Entupimento,Pedreira C,Operador_16,corretiva,3390.574123886217,18.335239588277787
CAT777-7790,Radiador,,CAT 777,2025-07-20,2025-07-29,5103.6,False,Corrosão,Mina A,Operador_19,preditiva,2428.490420202886,12.974230126257448
VolvoEC750-7302,Radiador,Arrefecimento,Volvo EC750,2023-06-19,2023-07-01,6961.9,False,Vazamento,Mina B,Operador_15,corretiva,2433.452007903484,15.255537892880396
KomatsuPC930-8583,Radiador,Arrefecimento,Komatsu PC930,2023-04-25,2023-05-09,8001.6,False,Entupimento,Pedreira C,Operador_06,preditiva,3089.278732499206,20.519445897441734
CAT777-9680,Radiador,Arrefecimento,CAT 777,2023-05-29,2023-06-13,8828.7,False,Vazamento,Mina B,Operador_12,preditiva,3366.4694544520353,21.972895285143426
CAT777-3924,Radiador,Arrefecimento,CAT 777,2023-02-21,2023-03-10,10426.7,False,Vazamento,Pedreira C,Operador_06,preditiva,3196.350231933276,22.018404097733534
CAT789-4013,Radiador,Arrefecimento,CAT 789,2023-01-06,2023-01-19,7867.4,False,Vazamento,Porto D,Operador_12,preventiva,2631.4813446329576,5.957563031993909
KomatsuPC930-5915,Radiador,Arrefecimento,Komatsu PC930,2024-05-28,2024-06-09,6778.4,False,Entupimento,Mina A,Operador_07,preventiva,2907.1551940929917,15.856968671967397
KomatsuPC930-8654,Radiador,,Komatsu PC930,2024-04-14,,1710.9,True,,Porto D,Operador_19,,,
KomatsuPC930-4161,Radiador,Arrefecimento,Komatsu PC930,2025-09-10,2025-10-05,13617.2,False,Entupimento,Porto D,Operador_16,preditiva,2852.5000058310825,8.483721121699732
CAT789-7755,Radiador,Arrefecimento,CAT 789,2023-05-26,2023-05-27,309.9,False,Entupimento,Pedreira C,Operador_13,preditiva,3536.6056916297207,7.589960798026531
VolvoEC750-5093,Radiador,Arrefecimento,Volvo EC750,2024-07-03,2024-07-05,1327.8,False,Vazamento,Pedreira C,Operador_19,corretiva,3267.9723354286116,17.91877158837933
CAT789-5953,Radiador,Arrefecimento,CAT 789,2024-06-27,2024-07-04,4264.1,False,Vazamento,Pedreira C,Operador_01,preditiva,3568.7629857083516,6.962819347810594
KomatsuPC930-3248,Radiador,Arrefecimento,Komatsu PC930,2025-04-27,2025-05-31,19929.5,False,Corrosão,Porto D,Operador_22,corretiva,2824.2666710652793,14.603768165115127
CAT785-3024,Radiador,Arrefecimento,CAT 785,2025-04-20,2025-04-24,2553.6,False,Entupimento,Mina A,Operador_17,preditiva,2777.7223239662003,19.403465073214555
